,Accident_Index,1st_Road_Number,2nd_Road_Number,Accident_Severity,Date,Day_of_Week,Did_Police_Officer_Attend_Scene_of_Accident,Junction_Control,Junction_Detail,Latitude,Local_Authority_(District),Local_Authority_(Highway),Location_Easting_OSGR,Location_Northing_OSGR,Longitude,LSOA_of_Accident_Location,Number_of_Casualties,Number_of_Vehicles,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Police_Force,Road_Surface_Conditions,Road_Type,Speed_limit,Time,Urban_or_Rural_Area,Weather_Conditions,Year,InScotland
6149,200501HT20769,13.0,0.0,Slight,06/11/2005,Sunday,1.0,Give way or uncontrolled,T or staggered junction,51.511195,Tower Hamlets,Tower Hamlets,538050.0,181020.0,-0.012021,E01004247,1,1,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,06:36,Urban,Fine no high winds,2005,No
6150,200501HT20770,11.0,0.0,Slight,26/09/2005,Monday,1.0,Give way or uncontrolled,T or staggered junction,51.525138,Tower Hamlets,Tower Hamlets,536510.0,182530.0,-0.033615,E01004269,1,3,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,08:20,Urban,Fine no high winds,2005,No
6151,200501HT20771,11.0,11.0,Slight,24/10/2005,Monday,2.0,Auto traffic signal,Crossroads,51.528041,Tower Hamlets,Tower Hamlets,537510.0,182880.0,-0.019073,E01004237,1,2,0.0,5.0,Metropolitan Police,Dry,Single carriageway,30,15:50,Urban,Fine no high winds,2005,No
6152,200501HT20772,11.0,0.0,Slight,06/11/2005,Sunday,1.0,Data missing or out of range,Not at junction or within 20 metres,51.526732,Tower Hamlets,Tower Hamlets,536980.0,182720.0,-0.02677,E01004268,1,1,0.0,0.0,Metropolitan Police,Wet or damp,Single carriageway,30,21:30,Urban,Other,2005,No
6153,200501HT20773,0.0,0.0,Slight,04/11/2005,Friday,1.0,Data missing or out of range,Not at junction or within 20 metres,51.490758,Tower Hamlets,Tower Hamlets,537840.0,178740.0,-0.015936,E01004281,3,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,16:25,Urban,Fine no high winds,2005,No
6154,200501HT20774,0.0,0.0,Slight,14/11/2005,Monday,2.0,Give way or uncontrolled,T or staggered junction,51.537902,Newham,Newham,541250.0,184080.0,0.035287,E01003566,1,1,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,15:10,Urban,Fine no high winds,2005,No
6155,200501HT20775,13.0,0.0,Slight,04/11/2005,Friday,1.0,Give way or uncontrolled,T or staggered junction,51.514905,Tower Hamlets,Tower Hamlets,534210.0,181330.0,-0.067206,E01004325,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,18:45,Urban,Fine no high winds,2005,No
6156,200501HT20776,1205.0,0.0,Serious,07/11/2005,Monday,1.0,Give way or uncontrolled,T or staggered junction,51.51462,Tower Hamlets,Tower Hamlets,536900.0,181370.0,-0.028447,E01004251,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,19:20,Urban,Fine no high winds,2005,No
6157,200501HT20777,11.0,1202.0,Slight,14/11/2005,Monday,1.0,Auto traffic signal,T or staggered junction,51.515435,Tower Hamlets,Tower Hamlets,533870.0,181380.0,-0.072084,E01004309,3,3,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,00:18,Urban,Fine no high winds,2005,No
6158,200501HT20778,1206.0,1261.0,Slight,08/11/2005,Tuesday,1.0,Give way or uncontrolled,Roundabout,51.507894,Tower Hamlets,Tower Hamlets,538320.0,180660.0,-0.008274,E01004219,1,1,0.0,0.0,Metropolitan Police,Dry,Roundabout,30,19:20,Urban,Fine no high winds,2005,No
6159,200501HT20781,1206.0,0.0,Slight,15/11/2005,Tuesday,1.0,Give way or uncontrolled,Roundabout,51.487207,Tower Hamlets,Tower Hamlets,538030.0,178350.0,-0.013353,E01004275,1,2,0.0,1.0,Metropolitan Police,Wet or damp,Roundabout,30,06:48,Urban,Raining no high winds,2005,No
6160,200501HT20782,11.0,0.0,Slight,12/11/2005,Saturday,1.0,Data missing or out of range,Not at junction or within 20 metres,51.514991,Tower Hamlets,Tower Hamlets,533850.0,181330.0,-0.072391,E01004309,1,2,0.0,5.0,Metropolitan Police,Dry,One way street,30,19:10,Urban,Fine no high winds,2005,No
6161,200501HT20783,0.0,11.0,Slight,09/11/2005,Wednesday,1.0,Auto traffic signal,Crossroads,51.524723,Tower Hamlets,Tower Hamlets,536370.0,182480.0,-0.035651,E01004232,1,2,0.0,5.0,Metropolitan Police,Dry,Single carriageway,30,15:30,Urban,Fine no high winds,2005,No
6162,200501HT20784,0.0,0.0,Slight,09/11/2005,Wednesday,1.0,Give way or uncontrolled,T or staggered junction,51.527039,Tower Hamlets,Tower Hamlets,534200.0,182680.0,-0.066836,E01004312,1,1,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,11:35,Urban,Fine no high winds,2005,No
6163,200501HT20785,135.0,134.0,Slight,30/10/2005,Sunday,1.0,Give way or uncontrolled,T or staggered junction,51.523521,Tower Hamlets,Tower Hamlets,533880.0,182280.0,-0.071598,E01004317,1,1,0.0,0.0,Metropolitan Police,Dry,One way street,30,13:15,Urban,Fine no high winds,2005,No
6164,200501HT20786,13.0,0.0,Slight,17/11/2005,Thursday,1.0,Give way or uncontrolled,Private drive or entrance,51.514604,Tower Hamlets,Tower Hamlets,534720.0,181310.0,-0.059868,E01004304,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,20:30,Urban,Fine no high winds,2005,No
6165,200501HT20787,107.0,118.0,Slight,13/11/2005,Sunday,1.0,Auto traffic signal,T or staggered junction,51.530737,Tower Hamlets,Tower Hamlets,534900.0,183110.0,-0.056587,E01004198,2,2,0.0,5.0,Metropolitan Police,Dry,Dual carriageway,50,07:45,Urban,Fine no high winds,2005,No
6166,200501HT20788,0.0,0.0,Slight,16/11/2005,Wednesday,1.0,Data missing or out of range,Not at junction or within 20 metres,51.524454,Tower Hamlets,Tower Hamlets,537480.0,182480.0,-0.019661,E01004240,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,17:00,Urban,Fine no high winds,2005,No
6167,200501HT20789,11.0,0.0,Slight,16/11/2005,Wednesday,1.0,Give way or uncontrolled,T or staggered junction,51.517152,Tower Hamlets,Tower Hamlets,534210.0,181580.0,-0.067111,E01004309,1,3,2.0,4.0,Metropolitan Police,Dry,Dual carriageway,30,13:31,Urban,Fine no high winds,2005,No
6168,200501HT20790,1203.0,0.0,Slight,03/11/2005,Thursday,1.0,Data missing or out of range,Not at junction or within 20 metres,51.509189,Tower Hamlets,Tower Hamlets,534440.0,180700.0,-0.064133,E01004294,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,40,17:48,Urban,Fine no high winds,2005,No
6169,200501HT20791,0.0,0.0,Slight,15/11/2005,Tuesday,1.0,Give way or uncontrolled,T or staggered junction,51.501034,Tower Hamlets,Tower Hamlets,537340.0,179870.0,-0.022694,E01004278,1,2,0.0,0.0,Metropolitan Police,Wet or damp,Single carriageway,30,08:10,Urban,Raining no high winds,2005,No
6170,200501HT20792,0.0,0.0,Slight,09/11/2005,Wednesday,1.0,Give way or uncontrolled,T or staggered junction,51.520823,Tower Hamlets,Tower Hamlets,536890.0,182060.0,-0.028323,E01004271,3,1,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,22:49,Urban,Fine no high winds,2005,No
6171,200501HT20793,1208.0,0.0,Slight,10/11/2005,Thursday,1.0,Give way or uncontrolled,T or staggered junction,51.530729,Tower Hamlets,Tower Hamlets,533800.0,183080.0,-0.072447,E01001774,1,1,0.0,1.0,Metropolitan Police,Dry,Single carriageway,30,12:29,Urban,Fine no high winds,2005,No
6172,200501HT20794,13.0,0.0,Slight,04/11/2005,Friday,1.0,Give way or uncontrolled,Crossroads,51.510931,Tower Hamlets,Tower Hamlets,537660.0,180980.0,-0.017653,E01004244,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,14:30,Urban,Fine no high winds,2005,No
6173,200501HT20795,0.0,0.0,Slight,11/11/2005,Friday,3.0,Give way or uncontrolled,T or staggered junction,51.5268,Tower Hamlets,Tower Hamlets,537810.0,182750.0,-0.014801,E01004236,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,19:00,Urban,Fine no high winds,2005,No
6174,200501HT20796,13.0,0.0,Slight,02/11/2005,Wednesday,1.0,Give way or uncontrolled,Crossroads,51.514164,Tower Hamlets,Tower Hamlets,535060.0,181270.0,-0.054986,E01004298,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,20:14,Urban,Fine no high winds,2005,No
6175,200501HT20797,1209.0,0.0,Slight,05/11/2005,Saturday,1.0,Data missing or out of range,Not at junction or within 20 metres,51.525044,Tower Hamlets,Tower Hamlets,533900.0,182450.0,-0.071245,E01004317,1,2,0.0,0.0,Metropolitan Police,Wet or damp,Single carriageway,30,17:00,Urban,Raining no high winds,2005,No
6176,200501HT20798,11.0,0.0,Slight,01/11/2005,Tuesday,1.0,Data missing or out of range,Not at junction or within 20 metres,51.528058,Tower Hamlets,Tower Hamlets,537440.0,182880.0,-0.020081,E01004225,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,17:00,Urban,Fine no high winds,2005,No
6177,200501HT20799,13.0,0.0,Slight,24/11/2005,Thursday,2.0,Give way or uncontrolled,T or staggered junction,51.511125,Tower Hamlets,Tower Hamlets,537970.0,181010.0,-0.013177,E01004257,1,1,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,12:00,Urban,Fine no high winds,2005,No
6178,200501HT20800,126.0,13.0,Slight,11/11/2005,Friday,1.0,Auto traffic signal,Crossroads,51.512678,Tower Hamlets,Tower Hamlets,536010.0,181130.0,-0.041358,E01004299,1,2,0.0,5.0,Metropolitan Police,Wet or damp,Dual carriageway,30,17:52,Urban,Other,2005,No
6179,200501HT20801,0.0,0.0,Slight,11/11/2005,Friday,1.0,Give way or uncontrolled,T or staggered junction,51.52576,Tower Hamlets,Tower Hamlets,538020.0,182640.0,-0.011819,E01004238,1,1,0.0,0.0,Metropolitan Police,Wet or damp,Single carriageway,30,22:44,Urban,Fine no high winds,2005,No
6180,200501HT20802,11.0,0.0,Slight,14/11/2005,Monday,1.0,Give way or uncontrolled,Private drive or entrance,51.527648,Tower Hamlets,Tower Hamlets,537280.0,182830.0,-0.022406,E01004267,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,14:58,Urban,Fine no high winds,2005,No
6181,200501HT20803,11.0,0.0,Slight,23/11/2005,Wednesday,1.0,Data missing or out of range,Not at junction or within 20 metres,51.521092,Tower Hamlets,Tower Hamlets,535400.0,182050.0,-0.04979,E01004208,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,22:20,Urban,Fine no high winds,2005,No
6182,200501HT20804,13.0,102.0,Slight,20/11/2005,Sunday,1.0,Auto traffic signal,Crossroads,51.511663,Tower Hamlets,Tower Hamlets,538340.0,181080.0,-0.007821,E01004243,1,2,0.0,5.0,Metropolitan Police,Wet or damp,Dual carriageway,30,09:00,Urban,Fine no high winds,2005,No
6183,200501HT20805,12.0,0.0,Slight,14/11/2005,Monday,1.0,Data missing or out of range,Not at junction or within 20 metres,51.529114,Tower Hamlets,Tower Hamlets,537900.0,183010.0,-0.013403,E01004235,1,4,0.0,0.0,Metropolitan Police,Dry,Dual carriageway,30,08:45,Urban,Fine no high winds,2005,No
6184,200501HT20806,0.0,0.0,Slight,23/11/2005,Wednesday,2.0,Give way or uncontrolled,T or staggered junction,51.516276,Tower Hamlets,Tower Hamlets,536370.0,181540.0,-0.036015,E01004286,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,23:58,Urban,Fine no high winds,2005,No
6185,200501HT20807,12.0,0.0,Slight,21/11/2005,Monday,2.0,Data missing or out of range,Not at junction or within 20 metres,51.514374,Tower Hamlets,Tower Hamlets,538280.0,181380.0,-0.008568,E01004249,1,2,0.0,0.0,Metropolitan Police,Dry,Dual carriageway,70,16:45,Urban,Fine no high winds,2005,No
6186,200501HT20808,135.0,0.0,Slight,22/11/2005,Tuesday,2.0,Give way or uncontrolled,Private drive or entrance,51.527447,Tower Hamlets,Tower Hamlets,535130.0,182750.0,-0.053411,E01004209,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,16:49,Urban,Fine no high winds,2005,No
6187,200501HT20811,0.0,0.0,Serious,21/11/2005,Monday,1.0,Data missing or out of range,Not at junction or within 20 metres,51.539359,Tower Hamlets,Tower Hamlets,537160.0,184130.0,-0.023628,E01004224,3,1,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,19:34,Urban,Fine no high winds,2005,No
6188,200501HT20813,102.0,0.0,Slight,30/11/2005,Wednesday,2.0,Data missing or out of range,Not at junction or within 20 metres,51.510483,Tower Hamlets,Tower Hamlets,538390.0,180950.0,-0.007152,E01004219,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,18:10,Urban,Fine no high winds,2005,No
6189,200501HT20814,13.0,1268.0,Slight,26/10/2005,Wednesday,2.0,Give way or uncontrolled,T or staggered junction,51.512709,Tower Hamlets,Tower Hamlets,538840.0,181210.0,-0.000569,E01004220,1,2,0.0,0.0,Metropolitan Police,Dry,Dual carriageway,50,15:20,Urban,Fine no high winds,2005,No
6190,200501HT20815,1203.0,1203.0,Slight,16/11/2005,Wednesday,2.0,Give way or uncontrolled,T or staggered junction,51.509395,Tower Hamlets,Tower Hamlets,534710.0,180730.0,-0.060233,E01004296,1,2,0.0,0.0,Metropolitan Police,Dry,Dual carriageway,50,18:15,Urban,Fine no high winds,2005,No
6191,200501HT20816,0.0,0.0,Slight,16/11/2005,Wednesday,2.0,Give way or uncontrolled,Private drive or entrance,51.522014,Tower Hamlets,Tower Hamlets,533790.0,182110.0,-0.072959,E01004317,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,16:00,Urban,Fine no high winds,2005,No
6192,200501HT20817,0.0,0.0,Slight,22/11/2005,Tuesday,1.0,Give way or uncontrolled,T or staggered junction,51.49971,Tower Hamlets,Tower Hamlets,537980.0,179740.0,-0.01353,E01004215,1,1,0.0,0.0,Metropolitan Police,Frost or ice,Single carriageway,30,18:50,Urban,Fine no high winds,2005,No
6193,200501HT20818,0.0,0.0,Slight,01/10/2005,Saturday,1.0,Give way or uncontrolled,T or staggered junction,51.514512,Tower Hamlets,Tower Hamlets,538450.0,181400.0,-0.006112,E01004243,1,1,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,15:04,Urban,Fine no high winds,2005,No
6194,200501HT20819,0.0,12.0,Slight,25/11/2005,Friday,1.0,Give way or uncontrolled,More than 4 arms (not roundabout),51.536061,Tower Hamlets,Tower Hamlets,537050.0,183760.0,-0.025358,E01004224,1,2,0.0,0.0,Metropolitan Police,Wet or damp,Single carriageway,30,08:00,Urban,Fine no high winds,2005,No
6195,200501HT20820,0.0,140.0,Slight,08/11/2005,Tuesday,1.0,Give way or uncontrolled,T or staggered junction,51.52278,Tower Hamlets,Tower Hamlets,537710.0,182300.0,-0.016418,E01004239,1,1,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,16:05,Urban,Fine no high winds,2005,No
6196,200501HT20821,1205.0,0.0,Serious,24/11/2005,Thursday,1.0,Data missing or out of range,Not at junction or within 20 metres,51.512271,Tower Hamlets,Tower Hamlets,536950.0,181110.0,-0.027828,E01004252,1,1,0.0,0.0,Metropolitan Police,Dry,Dual carriageway,50,07:40,Urban,Fine no high winds,2005,No
6197,200501HT20822,11.0,0.0,Slight,18/11/2005,Friday,1.0,Auto traffic signal,T or staggered junction,51.521923,Tower Hamlets,Tower Hamlets,535680.0,182150.0,-0.045718,E01004262,3,2,0.0,5.0,Metropolitan Police,Dry,Single carriageway,30,17:15,Urban,Fine no high winds,2005,No
6198,200501HT20823,1202.0,0.0,Slight,04/11/2005,Friday,2.0,Give way or uncontrolled,T or staggered junction,51.519162,Tower Hamlets,Tower Hamlets,533690.0,181790.0,-0.074521,E01004307,1,2,0.0,4.0,Metropolitan Police,Dry,Single carriageway,30,18:15,Urban,Fine no high winds,2005,No
6199,200501HT20824,0.0,12.0,Slight,30/11/2005,Wednesday,2.0,Give way or uncontrolled,Crossroads,51.517631,Tower Hamlets,Tower Hamlets,538190.0,181740.0,-0.009723,E01004249,1,3,0.0,0.0,Metropolitan Police,Dry,Dual carriageway,50,18:10,Urban,Fine no high winds,2005,No
6200,200501HT20825,0.0,0.0,Slight,18/11/2005,Friday,1.0,Give way or uncontrolled,Crossroads,51.515245,Tower Hamlets,Tower Hamlets,534670.0,181380.0,-0.060561,E01004321,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,12:23,Urban,Fine no high winds,2005,No
6201,200501HT20826,0.0,1206.0,Slight,18/11/2005,Friday,1.0,Give way or uncontrolled,T or staggered junction,51.503573,Tower Hamlets,Tower Hamlets,538350.0,180180.0,-0.00803,E01004220,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,10:41,Urban,Fine no high winds,2005,No
6202,200501HT20827,1205.0,0.0,Slight,15/11/2005,Tuesday,1.0,Give way or uncontrolled,T or staggered junction,51.51453,Tower Hamlets,Tower Hamlets,536900.0,181360.0,-0.028451,E01004251,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,10:50,Urban,Fine no high winds,2005,No
6203,200501HT20828,11.0,11.0,Slight,25/11/2005,Friday,1.0,Auto traffic signal,Crossroads,51.519764,Tower Hamlets,Tower Hamlets,534940.0,181890.0,-0.056477,E01004208,1,1,0.0,5.0,Metropolitan Police,Dry,Single carriageway,30,11:45,Urban,Fine no high winds,2005,No
6204,200501HT20829,0.0,0.0,Slight,28/11/2005,Monday,1.0,Data missing or out of range,Not at junction or within 20 metres,51.519582,Tower Hamlets,Tower Hamlets,537190.0,181930.0,-0.024052,E01004241,1,1,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,10:45,Urban,Fine no high winds,2005,No
6205,200501HT20830,108.0,108.0,Slight,17/11/2005,Thursday,1.0,Give way or uncontrolled,T or staggered junction,51.519519,Tower Hamlets,Tower Hamlets,534460.0,181850.0,-0.063407,E01004309,1,2,0.0,1.0,Metropolitan Police,Dry,Single carriageway,30,11:45,Urban,Fine no high winds,2005,No
6206,200501HT20831,12.0,0.0,Slight,26/11/2005,Saturday,1.0,Give way or uncontrolled,Slip road,51.52593,Tower Hamlets,Tower Hamlets,538060.0,182660.0,-0.011235,E01004238,1,2,0.0,0.0,Metropolitan Police,Dry,One way street,40,18:00,Urban,Fine no high winds,2005,No
6207,200501HT20832,11.0,134.0,Slight,16/11/2005,Wednesday,1.0,Auto traffic signal,T or staggered junction,51.516026,Tower Hamlets,Tower Hamlets,534030.0,181450.0,-0.069753,E01004325,2,2,0.0,0.0,Metropolitan Police,Dry,Dual carriageway,30,10:30,Urban,Fine no high winds,2005,No
6208,200501HT20833,11.0,0.0,Slight,28/11/2005,Monday,1.0,Data missing or out of range,Not at junction or within 20 metres,51.527643,Tower Hamlets,Tower Hamlets,537300.0,182830.0,-0.022118,E01004267,1,2,0.0,5.0,Metropolitan Police,Dry,Dual carriageway,30,18:00,Urban,Fine no high winds,2005,No
6209,200501HT20834,1209.0,1209.0,Slight,16/11/2005,Wednesday,1.0,Authorised person,T or staggered junction,51.523578,Tower Hamlets,Tower Hamlets,533640.0,182280.0,-0.075055,E01004317,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,11:45,Urban,Fine no high winds,2005,No
6210,200501HT20835,13.0,0.0,Slight,21/11/2005,Monday,1.0,Data missing or out of range,Not at junction or within 20 metres,51.515198,Tower Hamlets,Tower Hamlets,534490.0,181370.0,-0.063158,E01004325,1,2,0.0,0.0,Metropolitan Police,Dry,One way street,30,16:16,Urban,Fine no high winds,2005,No
6211,200501HT20836,1206.0,0.0,Slight,23/11/2005,Wednesday,1.0,Data missing or out of range,Not at junction or within 20 metres,51.506718,Tower Hamlets,Tower Hamlets,538350.0,180530.0,-0.007893,E01004220,1,2,0.0,0.0,Metropolitan Police,Dry,Dual carriageway,30,15:15,Urban,Fine no high winds,2005,No
6212,200501HT20837,0.0,1206.0,Slight,29/11/2005,Tuesday,1.0,Give way or uncontrolled,Roundabout,51.503686,Tower Hamlets,Tower Hamlets,537150.0,180160.0,-0.025317,E01004278,1,2,0.0,0.0,Metropolitan Police,Dry,Roundabout,30,13:01,Urban,Fine no high winds,2005,No
6213,200501HT20838,13.0,0.0,Slight,09/12/2005,Friday,2.0,Data missing or out of range,Not at junction or within 20 metres,51.514045,Tower Hamlets,Tower Hamlets,535180.0,181260.0,-0.053262,E01004326,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,15:00,Urban,Fine no high winds,2005,No
6214,200501HT20839,1020.0,0.0,Slight,22/11/2005,Tuesday,1.0,Data missing or out of range,Not at junction or within 20 metres,51.510027,Tower Hamlets,Tower Hamlets,539150.0,180920.0,0.00378,E01004220,1,1,0.0,0.0,Metropolitan Police,Dry,Dual carriageway,40,15:07,Urban,Fine no high winds,2005,No
6215,200501HT20840,1205.0,140.0,Slight,30/11/2005,Wednesday,2.0,Auto traffic signal,Crossroads,51.517252,Tower Hamlets,Tower Hamlets,536790.0,181660.0,-0.029919,E01004273,1,2,0.0,0.0,Metropolitan Police,Wet or damp,Dual carriageway,30,08:55,Urban,Raining no high winds,2005,No
6216,200501HT20841,13.0,0.0,Serious,14/06/2005,Tuesday,1.0,Data missing or out of range,Not at junction or within 20 metres,51.51079,Tower Hamlets,Tower Hamlets,537500.0,180960.0,-0.019965,E01004257,1,1,0.0,4.0,Metropolitan Police,Dry,Single carriageway,30,08:28,Urban,Fine no high winds,2005,No
6217,200501HT20842,0.0,0.0,Slight,18/11/2005,Friday,1.0,Data missing or out of range,Not at junction or within 20 metres,51.520714,Tower Hamlets,Tower Hamlets,533590.0,181960.0,-0.075897,E01004307,1,1,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,15:00,Urban,Fine no high winds,2005,No
6218,200501HT20843,135.0,1205.0,Slight,08/12/2005,Thursday,1.0,Auto traffic signal,Crossroads,51.53074,Tower Hamlets,Tower Hamlets,536010.0,183140.0,-0.040583,E01004234,1,2,0.0,5.0,Metropolitan Police,Dry,Single carriageway,30,16:29,Urban,Fine no high winds,2005,No
6219,200501HT20844,0.0,13.0,Slight,11/12/2005,Sunday,1.0,Give way or uncontrolled,T or staggered junction,51.512998,Tower Hamlets,Tower Hamlets,535800.0,181160.0,-0.044371,E01004305,1,1,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,16:54,Urban,Fine no high winds,2005,No
6220,200501HT20845,13.0,0.0,Slight,11/12/2005,Sunday,1.0,Give way or uncontrolled,T or staggered junction,51.51465,Tower Hamlets,Tower Hamlets,534530.0,181310.0,-0.062604,E01004321,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,14:19,Urban,Fine no high winds,2005,No
